movie_id,title,director_name,writer_name,genre,country
The_Forbidden_Quest,The Forbidden Quest,Peter Delpeut,Peter Delpeut,Mockumentary,Netherlands
The_Forgotten_Woman,The Forgotten Woman,Dilip Mehta,Deepa Mehta,NOT_FOUND,Canada
The_Forsaken_Land,The Forsaken Land,Vimukthi Jayasundara,Vimukthi Jayasundara,NOT_FOUND,France
The_Fossil,The Fossil,Masaki Kobayashi,NOT_FOUND,NOT_FOUND,Japan
The_Founding_of_a_Republic,The Founding of a Republic,Han Sanping|Huang Jianxin,NOT_FOUND,War_film,China
The_Fountain,The Fountain,Darren Aronofsky,Darren Aronofsky|NOT_FOUND,Science_fiction_film|Romance_film|Adventure_film|Fantasy_film,United_States
The_Four_Skulls_of_Jonathan_Drake,The Four Skulls of Jonathan Drake,Edward L. Cahn,Orville H. Hampton,Science_fiction_film|Horror_film,United_States
The_Four_Year_Plan,The Four Year Plan,Mat Hodgson,Mat Hodgson,NOT_FOUND,United_Kingdom
The_Foursome,The Foursome,William Dear,Jackson Davies,NOT_FOUND,United_States
The_Fourth_War,The Fourth War,John Frankenheimer,Kenneth Ross (screenwriter),War_film,United_States
The_Fox_in_the_Chicken_Coop,The Fox in the Chicken Coop,Ephraim Kishon,Avi Nesher,NOT_FOUND,Israel
The_Fox_with_Nine_Tails,The Fox with Nine Tails,NOT_FOUND,NOT_FOUND,Fantasy_film,South_Korea
The_Foxes_of_Harrow,The Foxes of Harrow,John M. Stahl,Wanda Tuchock|Thomas Job|Frank Yerby|Edwin Justus Mayer|Dwight Taylor (writer),NOT_FOUND,United_States
The_Foxy_Merkins,The Foxy Merkins,Madeleine Olnek,NOT_FOUND,NOT_FOUND,United_States
The_Frankenstein_Theory,The Frankenstein Theory,Andrew Weiner,NOT_FOUND,Science_fiction_film|Found_footage_(film_technique)|Horror_film|Monster_movie,United_States
The_French_Kissers,The French Kissers,Riad Sattouf,Riad Sattouf,Teen_film|Coming-of-age_story,France
The_French_Woman,The French Woman,Just Jaeckin,NOT_FOUND,NOT_FOUND,France
The_Front,The Front,Martin Ritt,Walter Bernstein|NOT_FOUND,NOT_FOUND,United_States
The_Fruit_Hunters,The Fruit Hunters,Yung Chang,NOT_FOUND,NOT_FOUND,Canada
The_Full_Treatment,The Full Treatment,Val Guest,Val Guest,Thriller_film|Horror_film,United_Kingdom
The_Fuller_Brush_Girl,The Fuller Brush Girl,Lloyd Bacon,Frank Tashlin|NOT_FOUND,NOT_FOUND,United_States
The_Fuller_Brush_Man,The Fuller Brush Man,S. Sylvan Simon,Frank Tashlin|Devery Freeman|NOT_FOUND,NOT_FOUND,United_States
The_Future_Is_Woman,The Future Is Woman,Marco Ferreri,Marco Ferreri|Dacia Maraini|Piera Degli Esposti,NOT_FOUND,France|Germany|Italy
The_Future_of_Food,The Future of Food,Jerry Garcia,Jerry Garcia,NOT_FOUND,United_States
The_Gal_Who_Took_the_West,The Gal Who Took the West,Frederick de Cordova|Fred de Cordova,Bill Bowers,Western_film,United_States
The_Gallant_Hours,The Gallant Hours,Robert Montgomery (actor),"Beirne Lay, Jr.|Frank D. Gilroy",Biographical_film|War_film,United_States
The_Gamma_People,The Gamma People,John Gilling,John Gilling,Science_fiction_film,United_Kingdom|United_States
The_Garden_Was_Full_of_Moon,The Garden Was Full of Moon,Vitali Melnikov,NOT_FOUND,NOT_FOUND,Russia
The_Gatling_Gun,The Gatling Gun,Robert Gordon (director),Mark Hanna (screenwriter),Western_film,United_States
The_Gay_Bride,The Gay Bride,Jack Conway (filmmaker),Samuel and Bella Spewack,NOT_FOUND,United_States
The_Gay_Deception,The Gay Deception,William Wyler,Don Hartman|NOT_FOUND|Stephen Morehouse Avery|Samson Raphaelson,Romantic_comedy,United_States
The_Gay_Desperado,The Gay Desperado,Rouben Mamoulian,Leo Birinski|Wallace Smith (screenwriter),Parody_film,United_States
The_Gay_Falcon,The Gay Falcon,Irving Reis,Frank Fenton (writer),Mystery_film|Crime_film,United_States
The_Gay_Sisters,The Gay Sisters,Irving Rapper,Stephen Longstreet|Lenore J. Coffee,Romance_film,United_States
The_Gazebo,The Gazebo,George Marshall (director),NOT_FOUND|George Wells (screenwriter),Crime_film,United_States
The_Geisha_Boy,The Geisha Boy,Frank Tashlin,Frank Tashlin|NOT_FOUND,NOT_FOUND,United_States
The_Gene_Generation,The Gene Generation,Pearry Reginald Teo,Pearry Reginald Teo,Science_fiction_film|Action_film|Girls_with_guns,United_States
The_Gene_Krupa_Story,The Gene Krupa Story,Don Weis,NOT_FOUND,Musical_film|Biographical_film,United_States
The_General_Line,The General Line,Grigori Aleksandrov|Sergei Eisenstein|Sergei M. Eisenstein,Grigori Aleksandrov|Sergei M. Eisenstein,NOT_FOUND,Soviet_Union
The_Genius_Club,The Genius Club,Tim Chey|Timothy A. Chey,Timothy A. Chey,NOT_FOUND,United_States
The_George_McKenna_Story,The George McKenna Story,Eric Laneuville,NOT_FOUND,Biographical_film,United_States
The_Ghost_in_the_Invisible_Bikini,The Ghost in the Invisible Bikini,Don Weis,Elwood Ullman|Louis M. Heyward,Musical_film|Beach_party_film|Horror_film|Fantasy_film,United_States
The_Gift_of_Love,The Gift of Love,Jean Negulesco,Luther Davis,Romance_film,United_States
The_Gingerdead_Man,The Gingerdead Man,Charles Band,William Butler (Actor),Slasher_film|Comedy_horror|Fantasy_film,United_States
The_Girl_Is_in_Trouble,The Girl Is in Trouble,Julius Onah,Julius Onah,NOT_FOUND,United_States
The_Girl_Most_Likely,The Girl Most Likely,Mitchell Leisen,Devery Freeman|Paul Jarrico,Musical_film|Romantic_comedy,United_States
The_Girl_Who_Had_Everything,The Girl Who Had Everything,Richard Thorpe,Art Cohn|Adela Rogers St. Johns|Willard Mack,Romance_film,United_States
The_Girl_Who_Returned,The Girl Who Returned,Lloyd Kaufman,Lloyd Kaufman,NOT_FOUND,United_States
The_Girl_from_10th_Avenue,The Girl from 10th Avenue,Alfred E. Green,Charles Kenyon,Romance_film,United_States
The_Girl_from_Missouri,The Girl from Missouri,Sam Wood|Jack Conway|Jack Conway (film-maker)|Jack Conway (filmmaker),NOT_FOUND|Anita Loos,Comedy-drama|Romance_film,United_States
The_Girl_from_Nagasaki,The Girl from Nagasaki,Michel Comte,Michel Comte,Musical_film|Romance_film,United_States|Germany|Italy
The_Girl_from_Rio,The Girl from Rio,Jesús Franco,Harry Alan Towers,Science_fiction_film|Spy_film,Spain|United_States|Germany
The_Girl_in_Black_Stockings,The Girl in Black Stockings,Howard W. Koch,NOT_FOUND,Mystery_film|Crime_film,United_States
The_Girl_in_Lovers_Lane,The Girl in Lovers Lane,NOT_FOUND,NOT_FOUND,Romance_film|Crime_film,United_States
The_Girl_in_White,The Girl in White,John Sturges,NOT_FOUND|Emily Dunning Barringer|Philip Stevenson|Irma von Cube,NOT_FOUND,United_States
The_Girl_in_the_Book,The Girl in the Book,Marya Cohn,Marya Cohn,Coming-of-age_story,United_States
The_Girl_with_the_Red_Hair,The Girl with the Red Hair,Ben Verbong,NOT_FOUND|Ben Verbong|Theun de Vries,War_film,Netherlands
The_Girlfriend_Experience,The Girlfriend Experience,Steven Soderbergh,Brian Koppelman|David Levien,NOT_FOUND,United_States
The_Glass_Shield,The Glass Shield,Charles Burnett (director),NOT_FOUND,Crime_film,United_States
The_Glass_Wall,The Glass Wall,Maxwell Shane,Ivan Tors|Maxwell Shane,Film_noir,United_States
The_Glory_Brigade,The Glory Brigade,Robert D. Webb,NOT_FOUND,War_film,United_States
The_Glory_Guys,The Glory Guys,Arnold Laven,Sam Peckinpah,Western_film,United_States
The_Glory_Stompers,The Glory Stompers,NOT_FOUND,NOT_FOUND,Action_film,United_States
The_Gnomes'_Great_Adventure,The Gnomes' Great Adventure,Harvey Weinstein,NOT_FOUND,NOT_FOUND,United_States
The_Goddess_of_Spring,The Goddess of Spring,Wilfred Jackson,NOT_FOUND,NOT_FOUND,United_States
The_Golden_Age_of_Comedy,The Golden Age of Comedy,Robert Youngson,Robert Youngson|René Clair,NOT_FOUND,United_States
The_Golden_Blade,The Golden Blade,Nathan H. Juran|Nathan Juran,William R. Cox,Adventure_film,United_States
The_Golden_Boat,The Golden Boat,Raúl Ruiz (director),NOT_FOUND,Comedy-drama,United_States
The_Golden_Dream,The Golden Dream,NOT_FOUND,NOT_FOUND,NOT_FOUND,Spain|Mexico
The_Golden_Eye,The Golden Eye,William Beaudine,Earl Derr Biggers|Scott Darling,Mystery_film,United_States
The_Golden_Hawk,The Golden Hawk,Sidney Salkow,Frank Yerby|Robert E. Kent,War_film|Adventure_film|Action_film,United_States
The_Golden_Voyage_of_Sinbad,The Golden Voyage of Sinbad,Gordon Hessler,NOT_FOUND,Fantasy_film|Children's_film|Adventure_film|Monster_movie,United_Kingdom|United_States
The_Goldwyn_Follies,The Goldwyn Follies,George Marshall (director),NOT_FOUND|Ben Hecht,Musical_film,United_States
The_Gong_Show_Movie,The Gong Show Movie,Chuck Barris,"Robert Downey Sr.|NOT_FOUND|Chuck Barris|Robert Downey, Sr.",NOT_FOUND,United_States
The_Good_Die_Young,The Good Die Young,Lewis Gilbert,Lewis Gilbert|Vernon Harris,Crime_film,United_Kingdom
The_Good_Dinosaur,The Good Dinosaur,Peter Sohn,Meg LeFauve,Fantasy_film|Adventure_film|Comedy-drama|Buddy_film,United_States
The_Good_Father,The Good Father,Mike Newell (director),Peter Prince|Christopher Hampton,NOT_FOUND,United_Kingdom
The_Good_Lie,The Good Lie,Philippe Falardeau,Margaret Nagle,NOT_FOUND,Kenya|United_States|India
The_Good_Witch,The Good Witch,NOT_FOUND,NOT_FOUND,Fantasy_film|Comedy-drama,Canada|United_States
The_Good_Witch's_Garden,The Good Witch's Garden,NOT_FOUND,NOT_FOUND,Fantasy_film,Canada
The_Goose_Steps_Out,The Goose Steps Out,Basil Dearden|Will Hay,John Dighton|Angus MacPhail,NOT_FOUND,United_Kingdom
The_Grace_Card,The Grace Card,NOT_FOUND,Howard Klausner,Buddy_cop_film,United_States
The_Grand_Duel,The Grand Duel,Giancarlo Santi,Ernesto Gastaldi,Spaghetti_Western,France|Germany|Italy
The_Grand_Heist,The Grand Heist,NOT_FOUND,NOT_FOUND,Heist_film|Action_film,South_Korea
The_Granny,The Granny,Luca Bercovici,Luca Bercovici,Comedy_horror,United_States
The_Great_American_Broadcast,The Great American Broadcast,Archie Mayo,"Helen Logan|Samuel Hoffenstein|NOT_FOUND|Robert Ellis (actor, born 1892)",Musical_film|Romantic_comedy,United_States
The_Great_American_Pastime,The Great American Pastime,NOT_FOUND,NOT_FOUND,Sports_film,United_States
The_Great_Commandment,The Great Commandment,Irving Pichel,NOT_FOUND,NOT_FOUND,United_States
The_Great_Garrick,The Great Garrick,James Whale,Ernest Vajda|Rowland Leigh,Romantic_comedy,United_States
The_Great_Glinka,The Great Glinka,Lev Arnshtam,Lev Arnshtam,NOT_FOUND,Soviet_Union
The_Great_Global_Warming_Swindle,The Great Global Warming Swindle,Martin Durkin,NOT_FOUND,NOT_FOUND,United_Kingdom
The_Great_Hip_Hop_Hoax,The Great Hip Hop Hoax,Jeanie Finlay,NOT_FOUND,NOT_FOUND,United_Kingdom
The_Great_Hypnotist,The Great Hypnotist,Leste Chen,Leste Chen,Mystery_film,China
The_Great_Impostor,The Great Impostor,Robert Mulligan,Liam O'Brien (screenwriter)|Robert Crichton (novelist),Comedy-drama|Biographical_film,United_States
The_Great_Land_of_Small,The Great Land of Small,Vojtech Jasny,NOT_FOUND,Children's_film|Fantasy_film,Canada
The_Great_Madcap,The Great Madcap,Luis Buñuel,Luis Alcoriza|NOT_FOUND,NOT_FOUND,Mexico
The_Great_Magician,The Great Magician,Derek Yee,Derek Yee,Mystery_film,China
The_Great_Man,The Great Man,José Ferrer,José Ferrer|Al Morgan,NOT_FOUND,United_States
The_Great_Man_Votes,The Great Man Votes,Garson Kanin,John Twist,NOT_FOUND,United_States
The_Great_New_Wonderful,The Great New Wonderful,Danny Leiner,Sam Catlin,Comedy-drama,United_States
The_Great_Northfield_Minnesota_Raid,The Great Northfield Minnesota Raid,Philip Kaufman,Philip Kaufman,Western_film,United_States
The_Great_O'Malley,The Great O'Malley,William Dieterle,Milton Krims,Crime_film,United_States
The_Great_Piggy_Bank_Robbery,The Great Piggy Bank Robbery,Bob Clampett|Robert Clampett,NOT_FOUND,NOT_FOUND,United_States
The_Great_Raid,The Great Raid,John Dahl,Doug Miro,War_film,United_States
The_Great_Rupert,The Great Rupert,Irving Pichel,NOT_FOUND,NOT_FOUND,United_States
The_Great_Scout_&_Cathouse_Thursday,The Great Scout & Cathouse Thursday,Don Taylor (actor)|Don Taylor (American actor and director),Richard and Esther Shapiro,NOT_FOUND,United_States
The_Great_Sioux_Massacre,The Great Sioux Massacre,Sidney Salkow,Sidney Salkow,Western_film,United_States
The_Great_Spy_Chase,The Great Spy Chase,Georges Lautner,Albert Simonin|NOT_FOUND|Michel Audiard,NOT_FOUND,France|Italy
The_Great_St._Louis_Bank_Robbery,The Great St. Louis Bank Robbery,Charles Guggenheim,Richard T. Heffron,Heist_film,United_States
The_Great_Van_Robbery,The Great Van Robbery,Max Varnel,Brian Clemens,Crime_film,United_Kingdom
The_Greek_Tycoon,The Greek Tycoon,J. Lee Thompson,Morton S. Fine|Nico Mastorakis,NOT_FOUND,United_Kingdom|United_States
The_Green_Elephant,The Green Elephant,Svetlana Baskova,Svetlana Baskova,Art_film|Horror_film|Exploitation_film|Splatter_film,Russia
The_Green_Glove,The Green Glove,Rudolph Maté,Charles Bennett (screenwriter),Film_noir,France|United_States
The_Green_Promise,The Green Promise,William D. Russell (director),Monte Collins,NOT_FOUND,United_States
The_Green_Wall,The Green Wall,Armando Robles Godoy,Armando Robles Godoy,Romance_film,Peru
The_Greengage_Summer,The Greengage Summer,Lewis Gilbert,Rumer Godden|Howard E. Koch,Coming-of-age_story|Romance_film,United_Kingdom
The_Grim_Game,The Grim Game,Irvin Willat,Walter Woods (screenwriter),NOT_FOUND,United_States
The_Grinch_Grinches_the_Cat_in_the_Hat,The Grinch Grinches the Cat in the Hat,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Grissom_Gang,The Grissom Gang,Robert Aldrich,Leon Griffiths|James Hadley Chase,Crime_film,United_States
The_Ground_Truth,The Ground Truth,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Growing_Pains_Movie,The Growing Pains Movie,Alan Metter,NOT_FOUND,NOT_FOUND,United_States
The_Guardsman,The Guardsman,Sidney Franklin (director)|Harold S. Bucquet,Ernest Vajda|Maxwell Anderson,NOT_FOUND,United_States
The_Guatemalan_Handshake,The Guatemalan Handshake,Todd Rohal,NOT_FOUND,Comedy-drama,United_States
The_Guillotines,The Guillotines,Andrew Lau,NOT_FOUND,Action_film,China
The_Guilty_Generation,The Guilty Generation,Rowland V. Lee,Jack Cunningham (screenwriter),NOT_FOUND,United_States
The_Gun_Runners,The Gun Runners,Don Siegel,Ernest Hemingway|Ben Hecht|Paul Monash,Action_film,United_States
The_Gun_That_Won_the_West,The Gun That Won the West,William Castle,Robert E. Kent,Western_film,United_States
The_Guy_from_Harlem,The Guy from Harlem,NOT_FOUND,NOT_FOUND,Blaxploitation|Action_film,United_States
The_Hagstone_Demon,The Hagstone Demon,Jon Springer,Jon Springer,Horror_film,United_States
The_Hairy_Tooth_Fairy,The Hairy Tooth Fairy,NOT_FOUND,NOT_FOUND,Fantasy_film,Spain|Argentina
The_Halfway_House,The Halfway House,Basil Dearden,Diana Morgan (screenwriter)|Angus MacPhail,NOT_FOUND,United_Kingdom
The_Halliday_Brand,The Halliday Brand,Joseph H. Lewis (director)|Joseph H. Lewis,George W. George|NOT_FOUND,Western_film,United_States
The_Hands,The Hands,Alejandro Doria,NOT_FOUND,NOT_FOUND,Italy
The_Happy_Elf,The Happy Elf,John Rice (director),NOT_FOUND,Children's_film|Musical_film|Fantasy_film,United_States
The_Happy_Hooker_Goes_Hollywood,The Happy Hooker Goes Hollywood,Alan Roberts (filmmaker),NOT_FOUND,Erotic_film,United_States
The_Happy_Hooker_Goes_to_Washington,The Happy Hooker Goes to Washington,NOT_FOUND,Bob Kaufman,NOT_FOUND,United_States
The_Happy_Road,The Happy Road,Kelly|Gene Kelly,Harry Kurnitz|NOT_FOUND|Arthur Julian,NOT_FOUND,France|United_States
The_Happy_Thieves,The Happy Thieves,George Marshall (director),John Gay,Heist_film|Comedy-drama|Crime_film,United_States
The_Hard_Ride,The Hard Ride,Burt Topper,Burt Topper,Action_film|Crime_film,United_States
The_Hardys_Ride_High,The Hardys Ride High,George B. Seitz,Carey Wilson (writer)|Agnes Christine Johnston|Aurania Rouverol|William Ludwig|NOT_FOUND,Romantic_comedy,United_States
The_Harlem_Globetrotters_on_Gilligan's_Island,The Harlem Globetrotters on Gilligan's Island,Peter Baldwin (director),NOT_FOUND,Television_comedy,United_States
The_Harmonium_in_My_Memory,The Harmonium in My Memory,NOT_FOUND,NOT_FOUND,Teen_film|Coming-of-age_story|Romance_film,South_Korea
The_Harrad_Experiment,The Harrad Experiment,Steven Hilliard Stern|Ted Post,Ted Cassidy|Robert Rimmer,Teen_film,United_States
The_Harry_Hill_Movie,The Harry Hill Movie,Steve Bendelack,Harry Hill,NOT_FOUND,United_Kingdom
The_Hatchet_Man,The Hatchet Man,William A. Wellman|William Wellman,Achmed Abdullah|J. Grubb Alexander|David Belasco,Crime_film,United_States
The_Hateful_Eight,The Hateful Eight,Quentin Tarantino,NOT_FOUND|Quentin Tarantino,Western_film,United_States
The_Hatter's_Ghost,The Hatter's Ghost,Claude Chabrol,Claude Chabrol,NOT_FOUND,France
The_Head_Hunter,The Head Hunter,NOT_FOUND,NOT_FOUND,Thriller_film,NOT_FOUND
The_Headless_Eyes,The Headless Eyes,Kent Bateman,NOT_FOUND,Slasher_film|Horror_film,United_States
The_Hearse,The Hearse,George Bowers (filmmaker),NOT_FOUND,Horror_film,United_States
The_Heart_of_the_Game,The Heart of the Game,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Heart_of_the_World,The Heart of the World,Guy Maddin,NOT_FOUND,NOT_FOUND,Canada
The_Hearts_of_Age,The Hearts of Age,Orson Welles,Orson Welles,NOT_FOUND,United_States
The_Heavenly_Kid,The Heavenly Kid,NOT_FOUND,NOT_FOUND,Fantasy_film|Romantic_comedy|Teen_film,United_States
The_Heckling_Hare,The Heckling Hare,Tex Avery,NOT_FOUND,NOT_FOUND,United_States
The_Heifer,The Heifer,Luis García Berlanga,Rafael Azcona|Luis García Berlanga,NOT_FOUND,Spain
The_Helen_Morgan_Story,The Helen Morgan Story,Michael Curtiz,Nelson Gidding|Dean Riesner|Stephen Longstreet|Oscar Saul,Musical_film|Biographical_film,United_States
The_Hell_with_Heroes,The Hell with Heroes,Joseph Sargent,Harold Livingston|NOT_FOUND,NOT_FOUND,United_States
The_Hellbenders,The Hellbenders,Sergio Corbucci,Albert Band,Spaghetti_Western,Spain|Italy
The_Hellcats,The Hellcats,NOT_FOUND,NOT_FOUND,Exploitation_film,United_States
The_Hellstrom_Chronicle,The Hellstrom Chronicle,Walon Green,David Seltzer,Science_fiction_film|Nature_documentary,United_States
The_Helpers,The Helpers,Chris Stokes (record producer),NOT_FOUND,Horror_film,United_States
The_Heroic_Trio,The Heroic Trio,Johnnie To,NOT_FOUND,Superhero_film|Action_film,NOT_FOUND
The_Hi-Jackers,The Hi-Jackers,Jim O'Connolly,Jim O'Connolly,Heist_film,United_Kingdom
The_Hidden_Half,The Hidden Half,Tahmineh Milani,NOT_FOUND,NOT_FOUND,Iran
The_Hidden_II,The Hidden II,NOT_FOUND,NOT_FOUND|Jim Kouf,Science_fiction_film|Horror_film|Crime_film,United_States
The_Hide,The Hide,Marek Losey,Tim Whitnall,NOT_FOUND,United_Kingdom
The_Highest_Honor,The Highest Honor,Peter Maxwell,NOT_FOUND|Lee Robinson (director),War_film,Australia
The_Hillz,The Hillz,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Home_Teachers,The Home Teachers,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
The_Honeymoon_Machine,The Honeymoon Machine,Richard Thorpe,NOT_FOUND|George Wells (screenwriter)|George Wells,NOT_FOUND,United_States
The_Horn_Blows_at_Midnight,The Horn Blows at Midnight,Raoul Walsh,Aubrey Wisberg|James V. Kern|NOT_FOUND,Fantasy_film|Musical_film,United_States
The_Hornet's_Nest,The Hornet's Nest,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Horribly_Slow_Murderer_with_the_Extremely_Inefficient_Weapon,The Horribly Slow Murderer with the Extremely Inefficient Weapon,NOT_FOUND,NOT_FOUND,Slasher_film|Comedy_horror,United_States
The_Horror_of_Frankenstein,The Horror of Frankenstein,Jimmy Sangster,Mary Shelley|Jeremy Burnham|Mary Wollstonecraft Shelley|Jimmy Sangster,Comedy_horror|Horror_film,United_Kingdom
The_Horror_of_It_All,The Horror of It All,Terence Fisher,Ray Russell,Comedy_horror,United_Kingdom
The_Horror_of_Party_Beach,The Horror of Party Beach,Del Tenney,NOT_FOUND,Musical_film|Beach_party_film|Monster_movie|Zombie_film|Horror_film,United_States
The_Horse_Thief,The Horse Thief,Tian Zhuangzhuang,NOT_FOUND,NOT_FOUND,China
The_Hot_Box,The Hot Box,Joe Viola,Joe Viola|Jonathan Demme,Exploitation_film,United_States
The_Hot_Flashes,The Hot Flashes,Susan Seidelman,NOT_FOUND,NOT_FOUND,United_States
The_Hot_Potato,The Hot Potato,NOT_FOUND,NOT_FOUND,Action_film,United_Kingdom
The_Hounds_of_Baskerville,The Hounds of Baskerville,Paul McGuigan (filmmaker),NOT_FOUND|Mark Gatiss,NOT_FOUND,United_Kingdom
The_Hour_Before_the_Dawn,The Hour Before the Dawn,Frank Tuttle,W. Somerset Maugham|Lesser Samuels|Michael Hogan (screenwriter),War_film,United_States
The_House_Across_the_Lake,The House Across the Lake,Ken Hughes,Ken Hughes,Crime_film|Film_noir,United_Kingdom
The_House_That_Drips_Blood_on_Alex,The House That Drips Blood on Alex,NOT_FOUND,NOT_FOUND,Comedy_horror,United_States
The_House_Where_Evil_Dwells,The House Where Evil Dwells,Kevin Connor (director),NOT_FOUND,Horror_film,United_States
The_House_in_Nightmare_Park,The House in Nightmare Park,Peter Sykes (director),Clive Exton|Terry Nation,Comedy_horror,United_Kingdom
The_House_of_Clocks,The House of Clocks,Lucio Fulci,NOT_FOUND,Zombie_film|Horror_film,Italy
The_House_of_Darkness,The House of Darkness,DW Griffith|D. W. Griffith,NOT_FOUND,NOT_FOUND,United_States
The_House_of_Smiles,The House of Smiles,Marco Ferreri,Marco Ferreri|NOT_FOUND|Liliane Betti,Melodrama,Italy
The_House_on_56th_Street,The House on 56th Street,Robert Florey,NOT_FOUND|Joseph Santley,Romance_film,United_States
The_Housekeeper's_Daughter,The Housekeeper's Daughter,Hal Roach,Rian James|Donald Henderson Clarke|Claude Martin|Jack Jevne|Gordon Douglas (director),NOT_FOUND,United_States
The_Howl,The Howl,Tinto Brass,Tinto Brass|NOT_FOUND|Gian Carlo Fusco|Gigi Proietti,NOT_FOUND,Italy
The_Human_Bullet,The Human Bullet,Kihachi Okamoto,Kihachi Okamoto,War_film,Japan
The_Human_Contract,The Human Contract,Jada Pinkett Smith|Jada Pinkett,Jada Pinkett Smith|Jada Pinkett,NOT_FOUND,United_States
The_Human_Duplicators,The Human Duplicators,NOT_FOUND,Arthur C. Pierce,Science_fiction_film,United_States|Italy
The_Human_Shield,The Human Shield,Ted Post,Mann Rubin,Thriller_film|Action_film,United_States
The_Hunchback_of_Notre_Dame_II,The Hunchback of Notre Dame II,Bradley Raymond,Victor Hugo,NOT_FOUND,United_States
The_Hungover_Games,The Hungover Games,Josh Stolberg,NOT_FOUND,Parody_film,United_States
The_Hunley,The Hunley,John Gray (director),John Fasano|John Gray (director),NOT_FOUND,United_States
The_Hunt_for_Eagle_One,The Hunt for Eagle One,Brian Clyde,NOT_FOUND,Thriller_film|Action_film|War_film,United_States
The_Hunt_for_the_BTK_Killer,The Hunt for the BTK Killer,Stephen Kay,NOT_FOUND,Biographical_film|Crime_film,United_States
The_Hunt_for_the_Hidden_Relic,The Hunt for the Hidden Relic,NOT_FOUND,NOT_FOUND,Science_fiction_film|Thriller_(genre)|Adventure_film,Germany
The_Hunt_for_the_Unicorn_Killer,The Hunt for the Unicorn Killer,William A. Graham (director),NOT_FOUND|Steven Levy,NOT_FOUND,United_States
The_Huntresses,The Huntresses,Park Jae-hyun,NOT_FOUND,Action_film,South_Korea
The_Husband_She_Met_Online,The Husband She Met Online,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
The_Hussy,The Hussy,Jacques Doillon,Jacques Doillon|NOT_FOUND,NOT_FOUND,France
The_Hypnotic_Eye,The Hypnotic Eye,George Blair,William Read Woodfield,Horror_film,United_States
The_Ice_Follies_of_1939,The Ice Follies of 1939,Reinhold Schünzel,Florence Ryerson|Edgar Allan Woolf,Musical_film,United_States
The_Idolmaker,The Idolmaker,Taylor Hackford,Edward di Lorenzo,Musical_film|Biographical_film,United_States
The_Imitation_Game,The Imitation Game,Morten Tyldum,Graham Moore (writer),Biographical_film|War_film,United_States
The_Immoral_Mr._Teas,The Immoral Mr. Teas,Russ Meyer,NOT_FOUND,NOT_FOUND,United_States
The_Immortal_Bachelor,The Immortal Bachelor,Marcello Fondato,NOT_FOUND,NOT_FOUND,Italy
The_Incredible_2-Headed_Transplant,The Incredible 2-Headed Transplant,NOT_FOUND,NOT_FOUND,Science_fiction_film|Horror_film,United_States
The_Incredible_Kung_Fu_Master,The Incredible Kung Fu Master,Joe Cheung,Joe Cheung,Martial_arts_film,NOT_FOUND
The_Incredible_Sarah,The Incredible Sarah,Richard Fleischer,NOT_FOUND,Biographical_film,United_Kingdom|United_States
The_Indecent_Woman,The Indecent Woman,Ben Verbong,Pea Fröhlich|NOT_FOUND,Erotic_thriller,Netherlands
The_Indian_Fighter,The Indian Fighter,Andre De Toth,NOT_FOUND|Ben Hecht|Robert L. Richards,Western_film|Western_(genre),United_States
The_Inheritance_or_Fuckoffguysgoodday,The Inheritance or Fuckoffguysgoodday,Věra Chytilová,Věra Chytilová|Bolek Polívka,NOT_FOUND,Czechoslovakia
The_Initiation_of_Sarah,The Initiation of Sarah,Robert Day (director),NOT_FOUND,Horror_film,United_States
The_Insurgents,The Insurgents,Scott Dacko,Scott Dacko,Thriller_film|Political_thriller,United_States
The_Interpreter,The Interpreter,Sydney Pollack,Martin Stellman|David Rayfiel|Steven Zaillian|Scott Frank|NOT_FOUND|Charles Randolph,Political_thriller|Mystery_film|Crime_film,United_Kingdom|France|United_States|Germany
The_Invincible_Armour,The Invincible Armour,Ng See-yuen,NOT_FOUND,Kung_fu_film,NOT_FOUND
The_Invincible_Gladiator,The Invincible Gladiator,Antonio Momplet|Alberto De Martino,Antonio Momplet|Rafael García Serrano|Alberto De Martino|NOT_FOUND,NOT_FOUND,Italy
The_Invisible_Boy,The Invisible Boy,NOT_FOUND,Cyril Hume|Edmund Cooper,Science_fiction_film|Science_fiction_comedy|Comedy_thriller,United_States
The_Invisible_Front,The Invisible Front,Richard Eichberg,Curt Siodmak|Max W. Kimmich|Robert A. Stemmle,Spy_film,Germany
The_Invisible_Kid,The Invisible Kid,NOT_FOUND,NOT_FOUND|H. G. Wells,Teen_film,United_States
The_Invisible_Man's_Revenge,The Invisible Man's Revenge,Ford Beebe,H. G. Wells|Bertram Millhauser,Science_fiction_film|Horror_film,United_States
The_Invisible_Maniac,The Invisible Maniac,Adam Rifkin,Adam Rifkin,NOT_FOUND,United_States
The_Invisible_Menace,The Invisible Menace,John Farrow,Crane Wilbur,Mystery_film,United_States
